01/01/2021,Pinal,Arizona,4021,28137,372
01/01/2021,Santa Cruz,Arizona,4023,6082,101
01/01/2021,Yavapai,Arizona,4025,11530,221
01/01/2021,Yuma,Arizona,4027,27812,527
01/01/2021,Alameda,California,6001,52496,657
01/01/2021,Alpine,California,6003,66,0
01/01/2021,Amador,California,6005,2492,24
01/01/2021,Butte,California,6007,7405,96
01/01/2021,Calaveras,California,6009,1161,22
01/01/2021,Colusa,California,6011,1351,8
01/01/2021,Contra Costa,California,6013,41599,347
01/01/2021,Del Norte,California,6015,769,2
01/01/2021,El Dorado,California,6017,5662,24
01/01/2021,Fresno,California,6019,66442,646
01/01/2021,Glenn,California,6021,1484,14
01/01/2021,Humboldt,California,6023,1764,22
01/01/2021,Imperial,California,6025,22494,419
01/01/2021,Inyo,California,6027,591,20
01/01/2021,Kern,California,6029,69484,512
01/01/2021,Kings,California,6031,16394,110
01/01/2021,Lake,California,6033,1848,24
01/01/2021,Lassen,California,6035,4691,10
01/01/2021,Los Angeles,California,6037,790895,10552
01/01/2021,Madera,California,6039,10609,117
01/01/2021,Marin,California,6041,9902,139
01/01/2021,Mariposa,California,6043,255,4
01/01/2021,Mendocino,California,6045,2558,26
01/01/2021,Merced,California,6047,19444,260
01/01/2021,Modoc,California,6049,323,1
01/01/2021,Mono,California,6051,868,4
01/01/2021,Monterey,California,6053,28064,196
01/01/2021,Napa,California,6055,5802,29
01/01/2021,Nevada,California,6057,2619,50
01/01/2021,Orange,California,6059,166196,1875
01/01/2021,Placer,California,6061,13755,125
01/01/2021,Plumas,California,6063,401,4
01/01/2021,Riverside,California,6065,184193,1985
01/01/2021,Sacramento,California,6067,65816,857
01/01/2021,San Benito,California,6069,3739,29
01/01/2021,San Bernardino,California,6071,199115,1445
01/01/2021,San Diego,California,6073,155658,1534
01/01/2021,San Francisco,California,6075,23743,189
01/01/2021,San Joaquin,California,6077,45764,651
01/01/2021,San Luis Obispo,California,6079,10846,82
01/01/2021,San Mateo,California,6081,24589,227
01/01/2021,Santa Barbara,California,6083,17434,160
01/01/2021,Santa Clara,California,6085,71755,748
01/01/2021,Santa Cruz,California,6087,8909,83
01/01/2021,Shasta,California,6089,8060,78
01/01/2021,Sierra,California,6091,26,0
01/01/2021,Siskiyou,California,6093,1176,11
01/01/2021,Solano,California,6095,19216,98
01/01/2021,Sonoma,California,6097,19129,192
01/01/2021,Stanislaus,California,6099,37524,616
01/01/2021,Sutter,California,6101,6505,52
01/01/2021,Tehama,California,6103,3036,36
01/01/2021,Trinity,California,6105,242,4
01/01/2021,Tulare,California,6107,33443,406
01/01/2021,Tuolumne,California,6109,2962,21
01/01/2021,Ventura,California,6111,40854,263
01/01/2021,Yolo,California,6113,8295,111
01/01/2021,Yuba,California,6115,3898,19
01/01/2021,Fairfield,Connecticut,9001,56288,1720
01/01/2021,Hartford,Connecticut,9003,46680,1852
01/01/2021,Litchfield,Connecticut,9005,7476,225
01/01/2021,Middlesex,Connecticut,9007,6566,237
01/01/2021,New Haven,Connecticut,9009,47375,1529
01/01/2021,New London,Connecticut,9011,10618,245
01/01/2021,Tolland,Connecticut,9013,4900,109
01/01/2021,Unknown,Connecticut,,665,0
01/01/2021,Windham,Connecticut,9015,5140,78
01/01/2021,Alachua,Florida,12001,15866,129
01/01/2021,Baker,Florida,12003,2470,36
01/01/2021,Bay,Florida,12005,11907,209
01/01/2021,Bradford,Florida,12007,2180,23
01/01/2021,Brevard,Florida,12009,21034,523
01/01/2021,Broward,Florida,12011,137610,1847
01/01/2021,Calhoun,Florida,12013,1233,28
01/01/2021,Charlotte,Florida,12015,7410,231
01/01/2021,Citrus,Florida,12017,6663,266
01/01/2021,Clay,Florida,12019,11261,186
01/01/2021,Collier,Florida,12021,22506,332
01/01/2021,Columbia,Florida,12023,6007,117
01/01/2021,DeSoto,Florida,12027,2898,56
01/01/2021,Dixie,Florida,12029,1115,11
01/01/2021,Duval,Florida,12031,61321,725
01/01/2021,Escambia,Florida,12033,22349,373
01/01/2021,Flagler,Florida,12035,3724,48
01/01/2021,Franklin,Florida,12037,900,4
01/01/2021,Gadsden,Florida,12039,3987,59
01/01/2021,Gilchrist,Florida,12041,1014,23
01/01/2021,Glades,Florida,12043,769,11
01/01/2021,Gulf,Florida,12045,1333,27
01/01/2021,Hamilton,Florida,12047,1277,15
01/01/2021,Hardee,Florida,12049,2110,20
01/01/2021,Hendry,Florida,12051,3291,49
01/01/2021,Hernando,Florida,12053,7336,278
01/01/2021,Highlands,Florida,12055,4975,204
01/01/2021,Hillsborough,Florida,12057,77118,1071
01/01/2021,Holmes,Florida,12059,1683,25
01/01/2021,Indian River,Florida,12061,6875,159
01/01/2021,Jackson,Florida,12063,4649,118
01/01/2021,Jefferson,Florida,12065,994,16
01/01/2021,Lafayette,Florida,12067,1422,22
01/01/2021,Lake,Florida,12069,15559,295
01/01/2021,Lee,Florida,12071,40634,672
01/01/2021,Leon,Florida,12073,19573,175
01/01/2021,Levy,Florida,12075,1851,19
01/01/2021,Liberty,Florida,12077,750,14
01/01/2021,Madison,Florida,12079,1540,33
01/01/2021,Manatee,Florida,12081,22332,433
01/01/2021,Marion,Florida,12083,17799,463
01/01/2021,Martin,Florida,12085,7839,210
01/01/2021,Miami-Dade,Florida,12086,298872,4188
01/01/2021,Monroe,Florida,12087,4226,35
01/01/2021,Nassau,Florida,12089,4775,66
01/01/2021,Okaloosa,Florida,12091,12856,231
01/01/2021,Okeechobee,Florida,12093,2430,51
01/01/2021,Orange,Florida,12095,76457,748
01/01/2021,Osceola,Florida,12097,25344,288
01/01/2021,Palm Beach,Florida,12099,82888,1895
01/01/2021,Pasco,Florida,12101,21932,376
01/01/2021,Pinellas,Florida,12103,44975,1049
01/01/2021,Polk,Florida,12105,37403,790
01/01/2021,Putnam,Florida,12107,3990,72
01/01/2021,Santa Rosa,Florida,12113,11180,128
01/01/2021,Sarasota,Florida,12115,18607,509
01/01/2021,Seminole,Florida,12117,18083,314
01/01/2021,St. Johns,Florida,12109,13072,113
01/01/2021,St. Lucie,Florida,12111,14278,405
01/01/2021,Sumter,Florida,12119,5085,120
01/01/2021,Suwannee,Florida,12121,4015,97
01/01/2021,Taylor,Florida,12123,1967,25
01/01/2021,Union,Florida,12125,1439,65
01/01/2021,Unknown,Florida,,3010,0
01/01/2021,Volusia,Florida,12127,22291,449
01/01/2021,Wakulla,Florida,12129,2106,25
01/01/2021,Walton,Florida,12131,4891,48
01/01/2021,Washington,Florida,12133,1971,30
01/01/2021,Appling,Georgia,13001,1698,44
01/01/2021,Atkinson,Georgia,13003,785,9
01/01/2021,Bacon,Georgia,13005,1027,25
01/01/2021,Baker,Georgia,13007,166,6
01/01/2021,Baldwin,Georgia,13009,3245,75
01/01/2021,Banks,Georgia,13011,1264,20
01/01/2021,Barrow,Georgia,13013,5434,67
01/01/2021,Bartow,Georgia,13015,8085,130
01/01/2021,Ben Hill,Georgia,13017,1508,44
01/01/2021,Berrien,Georgia,13019,1148,31
01/01/2021,Bibb,Georgia,13021,10273,261
01/01/2021,Bleckley,Georgia,13023,1038,35
01/01/2021,Brantley,Georgia,13025,1059,20
01/01/2021,Brooks,Georgia,13027,1003,31
01/01/2021,Bryan,Georgia,13029,1974,21
01/01/2021,Bulloch,Georgia,13031,4473,57
01/01/2021,Burke,Georgia,13033,1591,20
01/01/2021,Butts,Georgia,13035,1733,48
01/01/2021,Calhoun,Georgia,13037,371,11
01/01/2021,Camden,Georgia,13039,2525,22
01/01/2021,Candler,Georgia,13043,696,37
01/01/2021,Carroll,Georgia,13045,7679,126
01/01/2021,Catoosa,Georgia,13047,3504,39
01/01/2021,Charlton,Georgia,13049,1033,19
01/01/2021,Chatham,Georgia,13051,13762,239
01/01/2021,Chattahoochee,Georgia,13053,2210,3
01/01/2021,Chattooga,Georgia,13055,1842,47
01/01/2021,Cherokee,Georgia,13057,17018,132
01/01/2021,Clarke,Georgia,13059,10189,66
01/01/2021,Clay,Georgia,13061,179,3
01/01/2021,Clayton,Georgia,13063,14640,234
01/01/2021,Clinch,Georgia,13065,653,14
